time_window_start,total_tokens_sum,gpu_required,total_gpu,free_gpu
2024-05-16 16:15:00+00:00,80251775,81.0,120,39.0
2024-05-16 16:30:00+00:00,82082188,83.0,120,37.0
2024-05-16 16:45:00+00:00,75109602,76.0,120,44.0
2024-05-16 17:00:00+00:00,77779063,78.0,120,42.0
2024-05-16 17:15:00+00:00,75500400,76.0,120,44.0
2024-05-16 17:30:00+00:00,76634024,77.0,120,43.0
2024-05-16 17:45:00+00:00,82225549,83.0,120,37.0
2024-05-16 18:00:00+00:00,81161728,82.0,120,38.0
2024-05-16 18:15:00+00:00,80957209,81.0,120,39.0
2024-05-16 18:30:00+00:00,77582361,78.0,120,42.0
2024-05-16 18:45:00+00:00,74020855,75.0,120,45.0
2024-05-16 19:00:00+00:00,79316033,80.0,120,40.0
2024-05-16 19:15:00+00:00,69377599,70.0,120,50.0
2024-05-16 19:30:00+00:00,70031903,71.0,120,49.0
2024-05-16 19:45:00+00:00,70012163,71.0,120,49.0
2024-05-16 20:00:00+00:00,68126529,69.0,120,51.0
2024-05-16 20:15:00+00:00,62577660,63.0,120,57.0
2024-05-16 20:30:00+00:00,63702280,64.0,120,56.0
2024-05-16 20:45:00+00:00,61819816,62.0,120,58.0
2024-05-16 21:00:00+00:00,59101080,60.0,120,60.0
2024-05-16 21:15:00+00:00,61615337,62.0,120,58.0
2024-05-16 21:30:00+00:00,50713960,51.0,120,69.0
2024-05-16 21:45:00+00:00,55257931,56.0,120,64.0
2024-05-16 22:00:00+00:00,50937012,51.0,120,69.0
2024-05-16 22:15:00+00:00,52418276,53.0,120,67.0
2024-05-16 22:30:00+00:00,49906445,50.0,120,70.0
2024-05-16 22:45:00+00:00,51029728,52.0,120,68.0
2024-05-16 23:00:00+00:00,52474997,53.0,120,67.0
2024-05-16 23:15:00+00:00,58111230,59.0,120,61.0
2024-05-16 23:30:00+00:00,61338270,62.0,120,58.0
2024-05-16 23:45:00+00:00,62561835,63.0,120,57.0
2024-05-17 00:00:00+00:00,71041735,72.0,120,48.0
2024-05-17 00:15:00+00:00,75592988,76.0,120,44.0
2024-05-17 00:30:00+00:00,82076610,83.0,120,37.0
2024-05-17 00:45:00+00:00,83433230,84.0,120,36.0
2024-05-17 01:00:00+00:00,83350443,84.0,120,36.0
2024-05-17 01:15:00+00:00,82283129,83.0,120,37.0
2024-05-17 01:30:00+00:00,86043339,87.0,120,33.0
2024-05-17 01:45:00+00:00,85315151,86.0,120,34.0
2024-05-17 02:00:00+00:00,87158206,88.0,120,32.0
2024-05-17 02:15:00+00:00,86658328,87.0,120,33.0
2024-05-17 02:30:00+00:00,80284224,81.0,120,39.0
2024-05-17 02:45:00+00:00,76692081,77.0,120,43.0
2024-05-17 03:00:00+00:00,71226030,72.0,120,48.0
2024-05-17 03:15:00+00:00,67534300,68.0,120,52.0
2024-05-17 03:30:00+00:00,68991592,69.0,120,51.0
2024-05-17 03:45:00+00:00,61062865,62.0,120,58.0
2024-05-17 04:00:00+00:00,65770321,66.0,120,54.0
2024-05-17 04:15:00+00:00,73154860,74.0,120,46.0
2024-05-17 04:30:00+00:00,71990082,72.0,120,48.0
2024-05-17 04:45:00+00:00,71119122,72.0,120,48.0
2024-05-17 05:00:00+00:00,75959047,76.0,120,44.0
2024-05-17 05:15:00+00:00,80601496,81.0,120,39.0
2024-05-17 05:30:00+00:00,79639975,80.0,120,40.0
2024-05-17 05:45:00+00:00,82064662,83.0,120,37.0
2024-05-17 06:00:00+00:00,81492254,82.0,120,38.0
2024-05-17 06:15:00+00:00,86445938,87.0,120,33.0
2024-05-17 06:30:00+00:00,93437785,94.0,120,26.0
2024-05-17 06:45:00+00:00,89486540,90.0,120,30.0
2024-05-17 07:00:00+00:00,94963655,95.0,120,25.0
2024-05-17 07:15:00+00:00,95415051,96.0,120,24.0
2024-05-17 07:30:00+00:00,98236283,99.0,120,21.0
2024-05-17 07:45:00+00:00,89350000,90.0,120,30.0
2024-05-17 08:00:00+00:00,90945555,91.0,120,29.0
2024-05-17 08:15:00+00:00,90129954,91.0,120,29.0
2024-05-17 08:30:00+00:00,83594527,84.0,120,36.0
2024-05-17 08:45:00+00:00,92457123,93.0,120,27.0
2024-05-17 09:00:00+00:00,90428854,91.0,120,29.0
2024-05-17 09:15:00+00:00,90154275,91.0,120,29.0
2024-05-17 09:30:00+00:00,86268639,87.0,120,33.0
2024-05-17 09:45:00+00:00,85451067,86.0,120,34.0
2024-05-17 10:00:00+00:00,79125975,80.0,120,40.0
2024-05-17 10:15:00+00:00,82800223,83.0,120,37.0
2024-05-17 10:30:00+00:00,73893242,74.0,120,46.0
2024-05-17 10:45:00+00:00,67652781,68.0,120,52.0
2024-05-17 11:00:00+00:00,71452155,72.0,120,48.0
2024-05-17 11:15:00+00:00,72284452,73.0,120,47.0
2024-05-17 11:30:00+00:00,71884445,72.0,120,48.0
2024-05-17 11:45:00+00:00,73047047,74.0,120,46.0
2024-05-17 12:00:00+00:00,74566586,75.0,120,45.0
2024-05-17 12:15:00+00:00,80219272,81.0,120,39.0
2024-05-17 12:30:00+00:00,81337562,82.0,120,38.0
2024-05-17 12:45:00+00:00,80306589,81.0,120,39.0
2024-05-17 13:00:00+00:00,84129386,85.0,120,35.0
2024-05-17 13:15:00+00:00,89741662,90.0,120,30.0
2024-05-17 13:30:00+00:00,85101259,86.0,120,34.0
2024-05-17 13:45:00+00:00,85522054,86.0,120,34.0
2024-05-17 14:00:00+00:00,80274670,81.0,120,39.0
2024-05-17 14:15:00+00:00,82159915,83.0,120,37.0
2024-05-17 14:30:00+00:00,90095236,91.0,120,29.0
2024-05-17 14:45:00+00:00,85394203,86.0,120,34.0
2024-05-17 15:00:00+00:00,79657035,80.0,120,40.0
2024-05-17 15:15:00+00:00,78142118,79.0,120,41.0
2024-05-17 15:30:00+00:00,82631404,83.0,120,37.0
2024-05-17 15:45:00+00:00,79977880,80.0,120,40.0
2024-05-17 16:00:00+00:00,74675073,75.0,120,45.0
2024-05-17 16:15:00+00:00,71428891,72.0,120,48.0
2024-05-17 16:30:00+00:00,72059385,73.0,120,47.0
2024-05-17 16:45:00+00:00,73867341,74.0,120,46.0
2024-05-17 17:00:00+00:00,74272513,75.0,120,45.0
2024-05-17 17:15:00+00:00,71095458,72.0,120,48.0
2024-05-17 17:30:00+00:00,71018418,72.0,120,48.0
2024-05-17 17:45:00+00:00,65240423,66.0,120,54.0
2024-05-17 18:00:00+00:00,64298982,65.0,120,55.0
2024-05-17 18:15:00+00:00,56335258,57.0,120,63.0
2024-05-17 18:30:00+00:00,64397513,65.0,120,55.0
2024-05-17 18:45:00+00:00,63341330,64.0,120,56.0
2024-05-17 19:00:00+00:00,58402451,59.0,120,61.0
2024-05-17 19:15:00+00:00,53987733,54.0,120,66.0
2024-05-17 19:30:00+00:00,58052497,59.0,120,61.0
2024-05-17 19:45:00+00:00,61005646,62.0,120,58.0
2024-05-17 20:00:00+00:00,57513000,58.0,120,62.0
2024-05-17 20:15:00+00:00,56783199,57.0,120,63.0
2024-05-17 20:30:00+00:00,58192047,59.0,120,61.0
2024-05-17 20:45:00+00:00,52013225,53.0,120,67.0
2024-05-17 21:00:00+00:00,48977132,49.0,120,71.0
2024-05-17 21:15:00+00:00,46854604,47.0,120,73.0
2024-05-17 21:30:00+00:00,46522242,47.0,120,73.0
2024-05-17 21:45:00+00:00,44979907,45.0,120,75.0
2024-05-17 22:00:00+00:00,42292075,43.0,120,77.0
2024-05-17 22:15:00+00:00,39421767,40.0,120,80.0
2024-05-17 22:30:00+00:00,39525978,40.0,120,80.0
2024-05-17 22:45:00+00:00,42833417,43.0,120,77.0
2024-05-17 23:00:00+00:00,37345080,38.0,120,82.0
2024-05-17 23:15:00+00:00,39369040,40.0,120,80.0
2024-05-17 23:30:00+00:00,41959016,42.0,120,78.0
2024-05-17 23:45:00+00:00,41803290,42.0,120,78.0
2024-05-18 00:00:00+00:00,39632630,40.0,120,80.0
2024-05-18 00:15:00+00:00,37845315,38.0,120,82.0
2024-05-18 00:30:00+00:00,41897357,42.0,120,78.0
2024-05-18 00:45:00+00:00,43562860,44.0,120,76.0
2024-05-18 01:00:00+00:00,44548444,45.0,120,75.0
2024-05-18 01:15:00+00:00,45577660,46.0,120,74.0
2024-05-18 01:30:00+00:00,42632493,43.0,120,77.0
2024-05-18 01:45:00+00:00,40803067,41.0,120,79.0
2024-05-18 02:00:00+00:00,44826022,45.0,120,75.0
2024-05-18 02:15:00+00:00,46874929,47.0,120,73.0
2024-05-18 02:30:00+00:00,45633629,46.0,120,74.0
2024-05-18 02:45:00+00:00,42893211,43.0,120,77.0
2024-05-18 03:00:00+00:00,37399708,38.0,120,82.0
2024-05-18 03:15:00+00:00,36779490,37.0,120,83.0
2024-05-18 03:30:00+00:00,40483242,41.0,120,79.0
2024-05-18 03:45:00+00:00,37248046,38.0,120,82.0
2024-05-18 04:00:00+00:00,39038938,40.0,120,80.0
2024-05-18 04:15:00+00:00,36562659,37.0,120,83.0
2024-05-18 04:30:00+00:00,34806758,35.0,120,85.0
2024-05-18 04:45:00+00:00,37880814,38.0,120,82.0
2024-05-18 05:00:00+00:00,39043108,40.0,120,80.0
2024-05-18 05:15:00+00:00,42065039,43.0,120,77.0
2024-05-18 05:30:00+00:00,41422402,42.0,120,78.0
2024-05-18 05:45:00+00:00,37550558,38.0,120,82.0
2024-05-18 06:00:00+00:00,40431744,41.0,120,79.0
2024-05-18 06:15:00+00:00,40070964,41.0,120,79.0
2024-05-18 06:30:00+00:00,42456878,43.0,120,77.0
2024-05-18 06:45:00+00:00,43592628,44.0,120,76.0
2024-05-18 07:00:00+00:00,45185593,46.0,120,74.0
2024-05-18 07:15:00+00:00,44006443,45.0,120,75.0
2024-05-18 07:30:00+00:00,47419998,48.0,120,72.0
2024-05-18 07:45:00+00:00,48261450,49.0,120,71.0
2024-05-18 08:00:00+00:00,49260538,50.0,120,70.0
2024-05-18 08:15:00+00:00,50223951,51.0,120,69.0
2024-05-18 08:30:00+00:00,47999116,48.0,120,72.0
2024-05-18 08:45:00+00:00,46166043,47.0,120,73.0
2024-05-18 09:00:00+00:00,45224697,46.0,120,74.0
2024-05-18 09:15:00+00:00,44496721,45.0,120,75.0
2024-05-18 09:30:00+00:00,38148071,39.0,120,81.0
2024-05-18 09:45:00+00:00,38061461,39.0,120,81.0
2024-05-18 10:00:00+00:00,43605930,44.0,120,76.0
2024-05-18 10:15:00+00:00,44329321,45.0,120,75.0
2024-05-18 10:30:00+00:00,44820345,45.0,120,75.0
2024-05-18 10:45:00+00:00,46433560,47.0,120,73.0
2024-05-18 11:00:00+00:00,47445595,48.0,120,72.0
2024-05-18 11:15:00+00:00,46241963,47.0,120,73.0
2024-05-18 11:30:00+00:00,52501289,53.0,120,67.0
2024-05-18 11:45:00+00:00,50525200,51.0,120,69.0
2024-05-18 12:00:00+00:00,52456260,53.0,120,67.0
2024-05-18 12:15:00+00:00,54955141,55.0,120,65.0
2024-05-18 12:30:00+00:00,55527090,56.0,120,64.0
2024-05-18 12:45:00+00:00,51685364,52.0,120,68.0
2024-05-18 13:00:00+00:00,54965395,55.0,120,65.0
2024-05-18 13:15:00+00:00,59092570,60.0,120,60.0
2024-05-18 13:30:00+00:00,49635635,50.0,120,70.0
2024-05-18 13:45:00+00:00,52833309,53.0,120,67.0
2024-05-18 14:00:00+00:00,54276364,55.0,120,65.0
2024-05-18 14:15:00+00:00,58301526,59.0,120,61.0
2024-05-18 14:30:00+00:00,57625974,58.0,120,62.0
2024-05-18 14:45:00+00:00,63217804,64.0,120,56.0
2024-05-18 15:00:00+00:00,62059333,63.0,120,57.0
2024-05-18 15:15:00+00:00,63208256,64.0,120,56.0
2024-05-18 15:30:00+00:00,57338466,58.0,120,62.0
2024-05-18 15:45:00+00:00,57606222,58.0,120,62.0
2024-05-18 16:00:00+00:00,58780478,59.0,120,61.0
2024-05-18 16:15:00+00:00,56726872,57.0,120,63.0
2024-05-18 16:30:00+00:00,56722848,57.0,120,63.0
2024-05-18 16:45:00+00:00,53083592,54.0,120,66.0
2024-05-18 17:00:00+00:00,54074857,55.0,120,65.0
2024-05-18 17:15:00+00:00,55685427,56.0,120,64.0
2024-05-18 17:30:00+00:00,51824418,52.0,120,68.0
2024-05-18 17:45:00+00:00,48788187,49.0,120,71.0
2024-05-18 18:00:00+00:00,44899309,45.0,120,75.0
2024-05-18 18:15:00+00:00,43846451,44.0,120,76.0
2024-05-18 18:30:00+00:00,49731093,50.0,120,70.0
2024-05-18 18:45:00+00:00,45304091,46.0,120,74.0
2024-05-18 19:00:00+00:00,41741175,42.0,120,78.0
2024-05-18 19:15:00+00:00,45723632,46.0,120,74.0
2024-05-18 19:30:00+00:00,46897882,47.0,120,73.0
2024-05-18 19:45:00+00:00,40603878,41.0,120,79.0
2024-05-18 20:00:00+00:00,46095263,47.0,120,73.0
2024-05-18 20:15:00+00:00,49441652,50.0,120,70.0
2024-05-18 20:30:00+00:00,47328464,48.0,120,72.0
2024-05-18 20:45:00+00:00,46714944,47.0,120,73.0
2024-05-18 21:00:00+00:00,40640345,41.0,120,79.0
2024-05-18 21:15:00+00:00,42580019,43.0,120,77.0
2024-05-18 21:30:00+00:00,46436327,47.0,120,73.0
2024-05-18 21:45:00+00:00,45844355,46.0,120,74.0
2024-05-18 22:00:00+00:00,36029525,37.0,120,83.0
2024-05-18 22:15:00+00:00,37065441,38.0,120,82.0
2024-05-18 22:30:00+00:00,42304272,43.0,120,77.0
2024-05-18 22:45:00+00:00,40060077,41.0,120,79.0
2024-05-18 23:00:00+00:00,39133704,40.0,120,80.0
2024-05-18 23:15:00+00:00,38948060,39.0,120,81.0
2024-05-18 23:30:00+00:00,38901856,39.0,120,81.0
2024-05-18 23:45:00+00:00,37005943,38.0,120,82.0
